|    night | shot | exp |        RA |        DEC |         PA |       EXPTIME |                                                               file |
| 20180601 |   15 |   2 | 17.008762 |  33.169728 | 262.577161 | 127.400795904 | /20180601/virus/virus0000015/exp02/virus/multi_302_035_041_RU.fits |
| 20180601 |   15 |   3 | 17.008762 |  33.169728 | 262.577161 |  128.34803584 | /20180601/virus/virus0000015/exp03/virus/multi_302_035_041_RU.fits |
| 20180601 |   15 |   1 | 17.008762 |  33.169728 | 262.577161 | 126.499927552 | /20180601/virus/virus0000015/exp01/virus/multi_302_035_041_RU.fits |
| 20180601 |   16 |   2 | 17.008762 |  33.169728 | 262.577161 |  128.09788544 | /20180601/virus/virus0000016/exp02/virus/multi_302_035_041_RU.fits |
| 20180601 |   16 |   3 | 17.008762 |  33.169728 | 262.577161 | 128.099390464 | /20180601/virus/virus0000016/exp03/virus/multi_302_035_041_RU.fits |
| 20180601 |   16 |   1 | 17.008762 |  33.169728 | 262.577161 |  127.09925504 | /20180601/virus/virus0000016/exp01/virus/multi_302_035_041_RU.fits |
| 20180601 |   14 |   2 | 17.008762 |  33.169728 | 262.577161 | 127.297737984 | /20180601/virus/virus0000014/exp02/virus/multi_302_035_041_RU.fits |
| 20180601 |   14 |   3 | 17.008762 |  33.169728 | 262.577161 | 126.947206912 | /20180601/virus/virus0000014/exp03/virus/multi_302_035_041_RU.fits |
| 20180601 |   14 |   1 | 17.008762 |  33.169728 | 262.577161 | 127.297722112 | /20180601/virus/virus0000014/exp01/virus/multi_302_035_041_RU.fits |
| 20180601 |   13 |   2 | 16.032863 |  33.182404 | 262.562792 | 127.099673856 | /20180601/virus/virus0000013/exp02/virus/multi_302_035_041_RU.fits |
| 20180601 |   13 |   3 | 16.032863 |  33.182404 | 262.562792 | 127.650184704 | /20180601/virus/virus0000013/exp03/virus/multi_302_035_041_RU.fits |
| 20180601 |   13 |   1 | 16.032863 |  33.182404 | 262.562792 | 127.999843584 | /20180601/virus/virus0000013/exp01/virus/multi_302_035_041_RU.fits |
| 20180601 |    1 |   1 | -999999.9 |  -999999.9 |   0.007117 |  14.247869696 | /20180601/virus/virus0000001/exp01/virus/multi_302_035_041_RU.fits |
| 20180601 |    8 |   2 | 16.032863 |  33.182404 | 262.562869 |  67.548550144 | /20180601/virus/virus0000008/exp02/virus/multi_302_035_041_RU.fits |
| 20180601 |    8 |   3 | 16.032863 |  33.182404 | 262.562869 |  67.998218496 | /20180601/virus/virus0000008/exp03/virus/multi_302_035_041_RU.fits |
| 20180601 |    8 |   1 | 16.032863 |  33.182404 | 262.562869 |  66.751438336 | /20180601/virus/virus0000008/exp01/virus/multi_302_035_041_RU.fits |
| 20180601 |   11 |   2 | 16.032863 |  33.182404 | 262.562869 |  127.85230208 | /20180601/virus/virus0000011/exp02/virus/multi_302_035_041_RU.fits |
| 20180601 |   11 |   3 | 16.032863 |  33.182404 | 262.562869 | 127.748571392 | /20180601/virus/virus0000011/exp03/virus/multi_302_035_041_RU.fits |
| 20180601 |   11 |   1 | 16.032863 |  33.182404 | 262.562869 | 128.198276096 | /20180601/virus/virus0000011/exp01/virus/multi_302_035_041_RU.fits |
| 20180601 |   10 |   2 | 16.032863 |  33.182404 | 262.562869 |  67.749262848 | /20180601/virus/virus0000010/exp02/virus/multi_302_035_041_RU.fits |
| 20180601 |   10 |   3 | 16.032863 |  33.182404 | 262.562869 |  66.849351936 | /20180601/virus/virus0000010/exp03/virus/multi_302_035_041_RU.fits |
| 20180601 |   10 |   1 | 16.032863 |  33.182404 | 262.562869 |  68.050170368 | /20180601/virus/virus0000010/exp01/virus/multi_302_035_041_RU.fits |
| 20180601 |   17 |   2 | 17.008762 |  33.169728 | 262.577161 | 128.198125312 | /20180601/virus/virus0000017/exp02/virus/multi_302_035_041_RU.fits |
| 20180601 |   17 |   3 | 17.008762 |  33.169728 | 262.577161 |  127.05084672 | /20180601/virus/virus0000017/exp03/virus/multi_302_035_041_RU.fits |
| 20180601 |   17 |   1 | 17.008762 |  33.169728 | 262.577161 |  127.69795328 | /20180601/virus/virus0000017/exp01/virus/multi_302_035_041_RU.fits |
| 20180601 |   18 |   2 | 17.008762 |  33.169728 | 262.577161 | 126.899775232 | /20180601/virus/virus0000018/exp02/virus/multi_302_035_041_RU.fits |
| 20180601 |   18 |   3 | 17.008762 |  33.169728 | 262.577161 | 126.650601728 | /20180601/virus/virus0000018/exp03/virus/multi_302_035_041_RU.fits |
| 20180601 |   18 |   1 | 17.008762 |  33.169728 | 262.577161 |  127.59798528 | /20180601/virus/virus0000018/exp01/virus/multi_302_035_041_RU.fits |
| 20180601 |   12 |   2 | 16.032863 |  33.182404 | 262.562792 | 126.950712576 | /20180601/virus/virus0000012/exp02/virus/multi_302_035_041_RU.fits |
| 20180601 |   12 |   3 | 16.032863 |  33.182404 | 262.562792 | 127.647655168 | /20180601/virus/virus0000012/exp03/virus/multi_302_035_041_RU.fits |
| 20180601 |   12 |   1 | 16.032863 |  33.182404 | 262.562792 | 127.250479616 | /20180601/virus/virus0000012/exp01/virus/multi_302_035_041_RU.fits |
| 20180602 |    2 |   1 | -999999.9 |  -999999.9 |   0.004199 |  14.050274816 | /20180602/virus/virus0000002/exp01/virus/multi_302_035_041_RU.fits |
| 20180603 |    2 |   1 | -999999.9 |  -999999.9 |   0.009618 |  13.999368704 | /20180603/virus/virus0000002/exp01/virus/multi_302_035_041_RU.fits |
| 20180605 |    1 |   1 | -999999.9 |  -999999.9 |   0.008785 |  15.100522752 | /20180605/virus/virus0000001/exp01/virus/multi_302_035_041_RU.fits |
| 20180605 |   12 |   1 |  17.23518 |  32.627366 |  98.174859 | 1807.84930611 | /20180605/virus/virus0000012/exp01/virus/multi_302_035_041_RU.fits |
| 20180607 |    1 |   1 | -999999.9 |  -999999.9 |   0.008368 |  14.748507392 | /20180607/virus/virus0000001/exp01/virus/multi_302_035_041_RU.fits |
| 20180608 |    1 |   1 | -999999.9 |  -999999.9 |   0.010659 |  13.699112448 | /20180608/virus/virus0000001/exp01/virus/multi_302_035_041_RU.fits |
| 20180610 |    1 |   1 | -999999.9 |  -999999.9 |   0.010242 |  14.648395264 | /20180610/virus/virus0000001/exp01/virus/multi_302_035_041_RU.fits |
| 20180611 |   19 |   1 | 19.837691 |  46.984425 |  76.748407 |   907.1981248 | /20180611/virus/virus0000019/exp01/virus/multi_302_035_041_RU.fits |
| 20180611 |   20 |   2 | 16.032863 |  33.182404 |  262.56395 |  68.600350464 | /20180611/virus/virus0000020/exp02/virus/multi_302_035_041_RU.fits |
| 20180611 |   20 |   3 | 16.032863 |  33.182404 |  262.56395 |  67.049563904 | /20180611/virus/virus0000020/exp03/virus/multi_302_035_041_RU.fits |
| 20180611 |   20 |   1 | 16.032863 |  33.182404 |  262.56395 |  66.850231552 | /20180611/virus/virus0000020/exp01/virus/multi_302_035_041_RU.fits |
| 20180611 |   21 |   1 | 22.621431 |  34.390957 |  95.623204 | 1807.44843674 | /20180611/virus/virus0000021/exp01/virus/multi_302_035_041_RU.fits |
| 20180611 |    1 |   1 | -999999.9 |  -999999.9 |   0.011286 |  14.949303296 | /20180611/virus/virus0000001/exp01/virus/multi_302_035_041_RU.fits |
| 20180611 |   17 |   2 |   13.8447 |    51.3479 |  291.14907 | 368.249357568 | /20180611/virus/virus0000017/exp02/virus/multi_302_035_041_RU.fits |
| 20180611 |   17 |   3 |   13.8447 |    51.3479 |  291.14907 | 367.001302528 | /20180611/virus/virus0000017/exp03/virus/multi_302_035_041_RU.fits |
| 20180611 |   17 |   1 |   13.8447 |    51.3479 |  291.14907 | 372.449377536 | /20180611/virus/virus0000017/exp01/virus/multi_302_035_041_RU.fits |
| 20180611 |   18 |   2 |    14.218 |    51.3479 |  291.14907 | 427.300211968 | /20180611/virus/virus0000018/exp02/virus/multi_302_035_041_RU.fits |
| 20180611 |   18 |   3 |    14.218 |    51.3479 |  291.14907 |  428.04831872 | /20180611/virus/virus0000018/exp03/virus/multi_302_035_041_RU.fits |
| 20180611 |   18 |   1 |    14.218 |    51.3479 |  291.14907 | 428.648488448 | /20180611/virus/virus0000018/exp01/virus/multi_302_035_041_RU.fits |
| 20180612 |   19 |   2 |   14.5167 |    51.1279 | 291.126109 | 366.698652672 | /20180612/virus/virus0000019/exp02/virus/multi_302_035_041_RU.fits |
| 20180612 |   19 |   3 |   14.5167 |    51.1279 | 291.126109 | 366.549444608 | /20180612/virus/virus0000019/exp03/virus/multi_302_035_041_RU.fits |
| 20180612 |   19 |   1 |   14.5167 |    51.1279 | 291.126109 | 367.599823872 | /20180612/virus/virus0000019/exp01/virus/multi_302_035_041_RU.fits |
| 20180612 |    5 |   1 | -999999.9 |  -999999.9 |   0.010659 |  21.699695616 | /20180612/virus/virus0000005/exp01/virus/multi_012_106_033_LL.fits |
| 20180612 |    3 |   1 | -999999.9 |  -999999.9 |   0.010659 |  14.999245824 | /20180612/virus/virus0000003/exp01/virus/multi_302_035_041_RU.fits |
| 20180612 |   20 |   2 |   14.9327 |    51.5679 | 291.126109 | 367.099100672 | /20180612/virus/virus0000020/exp02/virus/multi_302_035_041_RU.fits |
| 20180612 |   20 |   3 |   14.9327 |    51.5679 | 291.126109 |  366.89925632 | /20180612/virus/virus0000020/exp03/virus/multi_302_035_041_RU.fits |
| 20180612 |   20 |   1 |   14.9327 |    51.5679 | 291.126109 | 366.999003648 | /20180612/virus/virus0000020/exp01/virus/multi_302_035_041_RU.fits |
| 20180612 |   21 |   2 |     15.29 |    51.1279 | 291.126001 | 367.448364032 | /20180612/virus/virus0000021/exp02/virus/multi_302_035_041_RU.fits |
| 20180612 |   21 |   3 |     15.29 |    51.1279 | 291.126001 | 367.749356288 | /20180612/virus/virus0000021/exp03/virus/multi_302_035_041_RU.fits |
| 20180612 |   21 |   1 |     15.29 |    51.1279 | 291.126109 | 367.649509888 | /20180612/virus/virus0000021/exp01/virus/multi_302_035_041_RU.fits |
| 20180612 |    4 |   1 | -999999.9 |  -999999.9 |   0.010659 |  17.647211008 | /20180612/virus/virus0000004/exp01/virus/multi_012_106_033_LL.fits |
| 20180612 |    7 |   1 | -999999.9 |  -999999.9 |   0.010659 |  33.548555264 | /20180612/virus/virus0000007/exp01/virus/multi_012_106_033_LL.fits |
| 20180612 |   15 |   2 |   12.8847 |    51.3479 | 291.126109 | 367.199557376 | /20180612/virus/virus0000015/exp02/virus/multi_302_035_041_RU.fits |
| 20180612 |   15 |   3 |   12.8847 |    51.3479 | 291.126109 | 368.150045184 | /20180612/virus/virus0000015/exp03/virus/multi_302_035_041_RU.fits |
| 20180612 |   15 |   1 |   12.8847 |    51.3479 | 291.126109 | 368.250028544 | /20180612/virus/virus0000015/exp01/virus/multi_302_035_041_RU.fits |
| 20180612 |   16 |   2 |   13.3113 |    51.3479 | 291.126109 | 368.098650624 | /20180612/virus/virus0000016/exp02/virus/multi_302_035_041_RU.fits |
| 20180612 |   16 |   3 |   13.3113 |    51.3479 | 291.126001 | 367.250069504 | /20180612/virus/virus0000016/exp03/virus/multi_302_035_041_RU.fits |
| 20180612 |   16 |   1 |   13.3113 |    51.3479 | 291.126109 | 368.099151872 | /20180612/virus/virus0000016/exp01/virus/multi_302_035_041_RU.fits |
| 20180612 |   14 |   2 |   12.5113 |    51.3479 | 291.126324 | 367.748859136 | /20180612/virus/virus0000014/exp02/virus/multi_302_035_041_RU.fits |
| 20180612 |   14 |   3 |   12.5113 |    51.3479 | 291.126216 | 367.848369152 | /20180612/virus/virus0000014/exp03/virus/multi_302_035_041_RU.fits |
| 20180612 |   14 |   1 |   12.5113 |    51.3479 | 291.126216 | 367.250234112 | /20180612/virus/virus0000014/exp01/virus/multi_302_035_041_RU.fits |
| 20180612 |   13 |   2 |   12.0047 |    51.3479 | 291.126324 | 367.148915712 | /20180612/virus/virus0000013/exp02/virus/multi_302_035_041_RU.fits |
| 20180612 |   13 |   3 |   12.0047 |    51.3479 | 291.126324 | 366.949786368 | /20180612/virus/virus0000013/exp03/virus/multi_302_035_041_RU.fits |
| 20180612 |   13 |   1 |   12.0047 |    51.3479 | 291.126324 |  367.14882176 | /20180612/virus/virus0000013/exp01/virus/multi_302_035_041_RU.fits |
| 20180612 |   22 |   2 |   15.7167 |    51.3479 | 291.126001 | 367.899930112 | /20180612/virus/virus0000022/exp02/virus/multi_302_035_041_RU.fits |
| 20180612 |   22 |   3 |   15.7167 |    51.3479 | 291.126001 | 368.199586816 | /20180612/virus/virus0000022/exp03/virus/multi_302_035_041_RU.fits |
| 20180612 |   22 |   1 |   15.7167 |    51.3479 | 291.126001 | 367.597876736 | /20180612/virus/virus0000022/exp01/virus/multi_302_035_041_RU.fits |
| 20180612 |   23 |   2 |     15.77 |    51.3479 | 291.126001 | 367.099820032 | /20180612/virus/virus0000023/exp02/virus/multi_302_035_041_RU.fits |
| 20180612 |   23 |   3 |     15.77 |    51.3479 | 291.126001 | 366.949595904 | /20180612/virus/virus0000023/exp03/virus/multi_302_035_041_RU.fits |
| 20180612 |   23 |   1 |     15.77 |    51.3479 | 291.126001 | 367.248861952 | /20180612/virus/virus0000023/exp01/virus/multi_302_035_041_RU.fits |
| 20180612 |   25 |   2 | 17.996265 |  33.031071 | 262.425493 |  66.598703872 | /20180612/virus/virus0000025/exp02/virus/multi_302_035_041_RU.fits |
| 20180612 |   25 |   3 | 17.996265 |  33.031071 | 262.425493 |   67.64846464 | /20180612/virus/virus0000025/exp03/virus/multi_302_035_041_RU.fits |
| 20180612 |   25 |   1 | 17.996265 |  33.031071 | 262.425493 |    67.8989888 | /20180612/virus/virus0000025/exp01/virus/multi_302_035_041_RU.fits |
| 20180612 |   24 |   2 | 17.996265 |  33.031071 | 262.425493 |  67.049223424 | /20180612/virus/virus0000024/exp02/virus/multi_302_035_041_RU.fits |
| 20180612 |   24 |   3 | -999999.9 |  -999999.9 | 262.425493 |  67.849783296 | /20180612/virus/virus0000024/exp03/virus/multi_302_035_041_RU.fits |
| 20180612 |   24 |   1 | 17.996265 |  33.031071 | 262.425493 |    66.6990912 | /20180612/virus/virus0000024/exp01/virus/multi_302_035_041_RU.fits |
| 20180612 |    8 |   1 | -999999.9 |  -999999.9 |   0.010659 |  52.598251776 | /20180612/virus/virus0000008/exp01/virus/multi_012_106_033_LL.fits |
| 20180612 |    6 |   1 | -999999.9 |  -999999.9 |   0.010659 |  25.948125952 | /20180612/virus/virus0000006/exp01/virus/multi_012_106_033_LL.fits |
| 20180612 |   17 |   2 |    13.658 |    51.3479 | 291.126001 | 367.850337536 | /20180612/virus/virus0000017/exp02/virus/multi_302_035_041_RU.fits |
| 20180612 |   17 |   3 |    13.658 |    51.3479 | 291.126001 | 367.749008128 | /20180612/virus/virus0000017/exp03/virus/multi_302_035_041_RU.fits |
| 20180612 |   17 |   1 |    13.658 |    51.3479 | 291.126001 | 368.348966656 | /20180612/virus/virus0000017/exp01/virus/multi_302_035_041_RU.fits |
| 20180612 |   18 |   2 |    14.138 |    51.3479 | 291.126109 | 366.898404096 | /20180612/virus/virus0000018/exp02/virus/multi_302_035_041_RU.fits |
| 20180612 |   18 |   3 |    14.138 |    51.3479 | 291.126001 | 367.799988736 | /20180612/virus/virus0000018/exp03/virus/multi_302_035_041_RU.fits |
| 20180612 |   18 |   1 |    14.138 |    51.3479 | 291.126109 | 367.699320832 | /20180612/virus/virus0000018/exp01/virus/multi_302_035_041_RU.fits |
| 20180613 |   19 |   2 |   14.3247 |    51.3479 | 291.126864 | 367.799230464 | /20180613/virus/virus0000019/exp02/virus/multi_302_035_041_RU.fits |
| 20180613 |   19 |   3 |   14.3247 |    51.3479 | 291.126864 |  367.90010624 | /20180613/virus/virus0000019/exp03/virus/multi_302_035_041_RU.fits |
| 20180613 |   19 |   1 |   14.3247 |    51.3479 | 291.126864 | 368.249649408 | /20180613/virus/virus0000019/exp01/virus/multi_302_035_041_RU.fits |
| 20180613 |   20 |   2 |    14.666 |    51.5679 | 291.126756 | 366.900347392 | /20180613/virus/virus0000020/exp02/virus/multi_302_035_041_RU.fits |
| 20180613 |   20 |   3 |    14.666 |    51.5679 | 291.126756 | 366.848881152 | /20180613/virus/virus0000020/exp03/virus/multi_302_035_041_RU.fits |
| 20180613 |   20 |   1 |    14.666 |    51.5679 | 291.126864 |  367.84714752 | /20180613/virus/virus0000020/exp01/virus/multi_302_035_041_RU.fits |
| 20180613 |   21 |   2 |   15.0713 |    51.3479 | 291.126756 | 367.346976256 | /20180613/virus/virus0000021/exp02/virus/multi_302_035_041_RU.fits |
| 20180613 |   21 |   3 |   15.0713 |    51.3479 | 291.126756 | 367.999457536 | /20180613/virus/virus0000021/exp03/virus/multi_302_035_041_RU.fits |
| 20180613 |   21 |   1 |   15.0713 |    51.3479 | 291.126756 |  368.04935168 | /20180613/virus/virus0000021/exp01/virus/multi_302_035_041_RU.fits |
| 20180613 |   16 |   2 |   13.1247 |    51.3479 | 291.127079 | 366.950528256 | /20180613/virus/virus0000016/exp02/virus/multi_302_035_041_RU.fits |
| 20180613 |   16 |   3 |   13.1247 |    51.3479 | 291.126971 | 368.550245632 | /20180613/virus/virus0000016/exp03/virus/multi_302_035_041_RU.fits |
| 20180613 |   16 |   1 |   13.1247 |    51.3479 | 291.127079 | 366.897601024 | /20180613/virus/virus0000016/exp01/virus/multi_302_035_041_RU.fits |
| 20180613 |   14 |   2 |   12.4047 |    51.3479 | 291.127187 | 367.946547456 | /20180613/virus/virus0000014/exp02/virus/multi_302_035_041_RU.fits |
| 20180613 |   14 |   3 |   12.4047 |    51.3479 | 291.127079 | 368.146946304 | /20180613/virus/virus0000014/exp03/virus/multi_302_035_041_RU.fits |
| 20180613 |   14 |   1 |   12.4047 |    51.3479 | 291.127187 | 366.849708032 | /20180613/virus/virus0000014/exp01/virus/multi_302_035_041_RU.fits |
| 20180613 |   13 |   2 | 17.488509 |  33.000528 |  97.658832 |  68.247717632 | /20180613/virus/virus0000013/exp02/virus/multi_302_035_041_RU.fits |
| 20180613 |   13 |   3 | 17.488509 |  33.000528 |  97.658832 |  67.750050048 | /20180613/virus/virus0000013/exp03/virus/multi_302_035_041_RU.fits |
| 20180613 |   13 |   1 | 17.488509 |  33.000528 |  97.658832 |  68.498176768 | /20180613/virus/virus0000013/exp01/virus/multi_302_035_041_RU.fits |
| 20180613 |   22 |   2 |   15.4767 |    51.5679 | 291.126756 | 367.698175232 | /20180613/virus/virus0000022/exp02/virus/multi_302_035_041_RU.fits |
| 20180613 |   22 |   3 |   15.4767 |    51.5679 | 291.126756 |  368.39889664 | /20180613/virus/virus0000022/exp03/virus/multi_302_035_041_RU.fits |
| 20180613 |   22 |   1 |   15.4767 |    51.5679 | 291.126756 |   367.9989888 | /20180613/virus/virus0000022/exp01/virus/multi_302_035_041_RU.fits |
| 20180613 |   23 |   2 |     15.77 |    51.5679 | 291.126756 | 367.001700864 | /20180613/virus/virus0000023/exp02/virus/multi_302_035_041_RU.fits |
| 20180613 |   23 |   3 |     15.77 |    51.5679 | 291.126756 |  366.94791168 | /20180613/virus/virus0000023/exp03/virus/multi_302_035_041_RU.fits |
| 20180613 |   23 |   1 |     15.77 |    51.5679 | 291.126756 | 367.000472576 | /20180613/virus/virus0000023/exp01/virus/multi_302_035_041_RU.fits |
| 20180613 |   25 |   1 | 17.228705 |   32.65478 | 261.885071 | 1807.65035853 | /20180613/virus/virus0000025/exp01/virus/multi_302_035_041_RU.fits |
| 20180613 |   24 |   2 |   15.7167 |    51.5679 | 291.126647 | 488.146939904 | /20180613/virus/virus0000024/exp02/virus/multi_302_035_041_RU.fits |
| 20180613 |   24 |   3 |   15.7167 |    51.5679 | 291.126647 | 487.999709184 | /20180613/virus/virus0000024/exp03/virus/multi_302_035_041_RU.fits |
| 20180613 |   24 |   1 |   15.7167 |    51.5679 | 291.126647 |  487.70120192 | /20180613/virus/virus0000024/exp01/virus/multi_302_035_041_RU.fits |
| 20180613 |    2 |   1 | -999999.9 |  -999999.9 |   0.010451 |   14.15166208 | /20180613/virus/virus0000002/exp01/virus/multi_302_035_041_RU.fits |
| 20180613 |   17 |   2 |   13.4767 |    51.1279 | 291.126971 | 367.947744768 | /20180613/virus/virus0000017/exp02/virus/multi_302_035_041_RU.fits |
| 20180613 |   17 |   3 |   13.4767 |    51.1279 | 291.126864 | 367.848617472 | /20180613/virus/virus0000017/exp03/virus/multi_302_035_041_RU.fits |
| 20180613 |   17 |   1 |   13.4767 |    51.1279 | 291.126971 | 368.000317952 | /20180613/virus/virus0000017/exp01/virus/multi_302_035_041_RU.fits |
| 20180613 |   18 |   2 |   13.9247 |    51.3479 | 291.126864 | 366.900950272 | /20180613/virus/virus0000018/exp02/virus/multi_302_035_041_RU.fits |
| 20180613 |   18 |   3 |   13.9247 |    51.3479 | 291.126864 | 367.548246784 | /20180613/virus/virus0000018/exp03/virus/multi_302_035_041_RU.fits |
| 20180613 |   18 |   1 |   13.9247 |    51.3479 | 291.126864 | 368.097908224 | /20180613/virus/virus0000018/exp01/virus/multi_302_035_041_RU.fits |
| 20180613 |   12 |   2 | 12.616806 |  62.202944 | 323.107285 | 367.148860928 | /20180613/virus/virus0000012/exp02/virus/multi_302_035_041_RU.fits |
| 20180613 |   12 |   3 | 12.616806 |  62.202944 | 323.107116 | 367.298014976 | /20180613/virus/virus0000012/exp03/virus/multi_302_035_041_RU.fits |
| 20180613 |   12 |   1 | 12.616806 |  62.202944 | 323.107285 | 367.048217856 | /20180613/virus/virus0000012/exp01/virus/multi_302_035_041_RU.fits |
| 20180614 |   15 |   2 |   12.6447 |    51.3479 | 291.321148 |  367.25058176 | /20180614/virus/virus0000015/exp02/virus/multi_302_035_041_RU.fits |
| 20180614 |   15 |   3 |   12.6447 |    51.3479 | 291.321148 | 368.650249984 | /20180614/virus/virus0000015/exp03/virus/multi_302_035_041_RU.fits |
| 20180614 |   15 |   1 |   12.6447 |    51.3479 | 291.321148 |   367.8982464 | /20180614/virus/virus0000015/exp01/virus/multi_302_035_041_RU.fits |
| 20180614 |   14 |   2 |   12.2447 |    51.3479 | 291.321148 | 368.599196928 | /20180614/virus/virus0000014/exp02/virus/multi_302_035_041_RU.fits |
| 20180614 |   14 |   3 |   12.2447 |    51.3479 | 291.321148 | 368.249655296 | /20180614/virus/virus0000014/exp03/virus/multi_302_035_041_RU.fits |
| 20180614 |   14 |   1 |   12.2447 |    51.3479 | 291.321148 | 367.250118656 | /20180614/virus/virus0000014/exp01/virus/multi_302_035_041_RU.fits |
| 20180614 |   13 |   2 |   11.7913 |    51.3479 | 291.321148 | 367.798609664 | /20180614/virus/virus0000013/exp02/virus/multi_302_035_041_RU.fits |
| 20180614 |   13 |   3 |   11.7913 |    51.3479 | 291.321148 | 367.701229056 | /20180614/virus/virus0000013/exp03/virus/multi_302_035_041_RU.fits |
| 20180614 |   13 |   1 |   11.7913 |    51.3479 | 291.321148 | 368.099275008 | /20180614/virus/virus0000013/exp01/virus/multi_302_035_041_RU.fits |
| 20180614 |   25 |   2 | 17.261148 |  42.220713 | 275.494234 |  1807.3492503 | /20180614/virus/virus0000025/exp02/virus/multi_302_035_041_RU.fits |
| 20180614 |   25 |   1 | 17.261148 |  42.220713 | 275.494234 | 3458.04950195 | /20180614/virus/virus0000025/exp01/virus/multi_302_035_041_RU.fits |
| 20180614 |   24 |   2 |     15.69 |    51.3479 | 291.212172 | 367.249362944 | /20180614/virus/virus0000024/exp02/virus/multi_302_035_041_RU.fits |
| 20180614 |   24 |   3 |     15.69 |    51.3479 | 291.212172 | 366.947999232 | /20180614/virus/virus0000024/exp03/virus/multi_302_035_041_RU.fits |
| 20180614 |   24 |   1 |     15.69 |    51.3479 | 291.212172 |  367.84865792 | /20180614/virus/virus0000024/exp01/virus/multi_302_035_041_RU.fits |
| 20180614 |    2 |   1 | -999999.9 |  -999999.9 |    0.01191 |  15.049127168 | /20180614/virus/virus0000002/exp01/virus/multi_302_035_041_RU.fits |
| 20180614 |   17 |   2 |   13.0713 |    51.3479 | 291.321148 |  366.64715392 | /20180614/virus/virus0000017/exp02/virus/multi_302_035_041_RU.fits |
| 20180614 |   17 |   3 |   13.0713 |    51.3479 | 291.321148 | 366.799865856 | /20180614/virus/virus0000017/exp03/virus/multi_302_035_041_RU.fits |
| 20180614 |   17 |   1 |   13.0713 |    51.3479 | 291.321148 | 367.547603712 | /20180614/virus/virus0000017/exp01/virus/multi_302_035_041_RU.fits |
| 20180614 |   12 |   2 | 15.238213 |    0.74301 | 150.923578 |   66.79938176 | /20180614/virus/virus0000012/exp02/virus/multi_302_035_041_RU.fits |
| 20180614 |   12 |   3 | 15.238213 |    0.74301 | 150.923578 |  68.000205568 | /20180614/virus/virus0000012/exp03/virus/multi_302_035_041_RU.fits |
| 20180614 |   12 |   1 | 15.238213 |    0.74301 |  150.92366 |  67.697936384 | /20180614/virus/virus0000012/exp01/virus/multi_302_035_041_RU.fits |
| 20180615 |    1 |   1 | -999999.9 |  -999999.9 |   0.011077 |   47.82284544 | /20180615/virus/virus0000001/exp01/virus/multi_326_082_034_LL.fits |
| 20180616 |    7 |   1 | 11.036652 |  55.608521 | 300.697217 | 824.300909056 | /20180616/virus/virus0000007/exp01/virus/multi_302_035_041_RU.fits |
| 20180616 |    1 |   1 | -999999.9 |  -999999.9 |   0.010242 |  14.199446272 | /20180616/virus/virus0000001/exp01/virus/multi_302_035_041_RU.fits |
| 20180616 |    8 |   1 | 11.036652 |  55.608521 | 300.697093 | 1446.74954752 | /20180616/virus/virus0000008/exp01/virus/multi_302_035_041_RU.fits |
| 20180618 |   19 |   2 |     15.69 |    51.5679 |   290.8775 | 367.449243648 | /20180618/virus/virus0000019/exp02/virus/multi_302_035_041_RU.fits |
| 20180618 |   19 |   3 |     15.69 |    51.5679 |   290.8775 | 367.549500672 | /20180618/virus/virus0000019/exp03/virus/multi_302_035_041_RU.fits |
| 20180618 |   19 |   1 |     15.69 |    51.5679 |   290.8775 |  367.99885312 | /20180618/virus/virus0000019/exp01/virus/multi_302_035_041_RU.fits |
| 20180618 |   20 |   2 | 17.499821 |  33.192862 | 262.625922 |  67.897405696 | /20180618/virus/virus0000020/exp02/virus/multi_302_035_041_RU.fits |
| 20180618 |   20 |   3 | 17.499821 |  33.192862 | 262.625922 |  67.898716416 | /20180618/virus/virus0000020/exp03/virus/multi_302_035_041_RU.fits |
| 20180618 |   20 |   1 | 17.499821 |  33.192862 | 262.625922 |  67.399629056 | /20180618/virus/virus0000020/exp01/virus/multi_302_035_041_RU.fits |
| 20180618 |   15 |   2 |   14.4367 |    51.1279 | 290.877607 |  367.04921344 | /20180618/virus/virus0000015/exp02/virus/multi_302_035_041_RU.fits |
| 20180618 |   15 |   3 |   14.4367 |    51.1279 |   290.8775 | 367.999256064 | /20180618/virus/virus0000015/exp03/virus/multi_302_035_041_RU.fits |
| 20180618 |   15 |   1 |   14.4367 |    51.1279 | 290.877607 | 367.897552128 | /20180618/virus/virus0000015/exp01/virus/multi_302_035_041_RU.fits |
| 20180618 |   16 |   2 |   14.8793 |    51.5679 |   290.8775 | 368.449938944 | /20180618/virus/virus0000016/exp02/virus/multi_302_035_041_RU.fits |
| 20180618 |   16 |   3 |   14.8793 |    51.5679 |   290.8775 | 366.899549184 | /20180618/virus/virus0000016/exp03/virus/multi_302_035_041_RU.fits |
| 20180618 |   16 |   1 |   14.8793 |    51.5679 |   290.8775 |  368.04807424 | /20180618/virus/virus0000016/exp01/virus/multi_302_035_041_RU.fits |
| 20180618 |   14 |   1 | 19.384945 |  38.711545 |  89.661174 |  578.09916928 | /20180618/virus/virus0000014/exp01/virus/multi_302_035_041_RU.fits |
| 20180618 |   13 |   2 | 13.464748 |  20.451839 | 245.223817 | 1807.54918144 | /20180618/virus/virus0000013/exp02/virus/multi_302_035_041_RU.fits |
